Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/vrindaavan-dairy-1-athwa/order,Vrindaavan Dairy,"Shop 4-5, Roopa Apartment, Opposite Gurukrupa Society, Ghod Dod Road, Athwa, Surat","Mithai, Dessert, Desserts",Athwa,'+917567132868
https://www.zomato.com/surat/new-jolly-fast-food-athwa/order,New Jolly Fast Food,"Shop 30, Jolly Arcade, Opposite Rangila Park, Athwa, Surat","Fast Food, Street Foo, Street Food",Athwa,'+917405917759
https://www.zomato.com/surat/siddhi-ice-cream-thickshake-athwa/order,Siddhi Ice Cream & Thickshake,"20, 3A/3B, Paiki Ground Floor, C.K Tower, Opposite Radha Nagar Society, Athwa, Surat","Desserts, Ice Cream, Beverages, Shak, Shake",Athwa,'+919726925893
https://www.zomato.com/surat/mourya-maggi-center-athwa/order,Mourya Maggi Center,"Near KP Commerce College, Athwa, Surat","Street Food, Fast Food, Sichua, Sichuan",Athwa,'+919033925085
https://www.zomato.com/surat/petite-point-athwa/order,Petite Point,"Shop U/G 1 To 6, Surya Plaza, Near Vidhya Bharti School, Majura Gate Athwa, Surat","North Indian, Chines, Chinese",Athwa,'+917623966440
https://www.zomato.com/surat/surti-khaman-house-athwa/order,Surti Khaman House,"13-B, Shop 8, Dimple Apartment, Adarsh Society, Athwa, Surat","Gujarat, Gujarati",Athwa,'+919978840408
https://www.zomato.com/surat/raju-nasta-center-athwa/order,Raju Nasta Center,"Shop 3, Dharmesh Appartment, Opposite Malabar Jewellers, Ghoddod Road, Athwa, Surat","Street Food, Mitha, Mithai",Athwa,'+917405542066
https://www.zomato.com/surat/honey-dabeli-athwa/order,Honey Dabeli,"Beside Sarela Shopping Center, Athwa, Surat","Street Food, Fast Food, Sandwic, Sandwich",Athwa,'+919904952231
https://www.zomato.com/surat/the-chowpatty-juice-athwa/order,The Chowpatty Juice,"N-0404, Shop 1, Bidize Building, Near Bank Of Baroda, Athwa, Surat","Juice, Juices",Athwa,'+919825363017
https://www.zomato.com/surat/ociant-pizza-1-athwa/order,Ociant Pizza,"1st Floor, Crossway Mall, Ram Chowk, Ghoddod Road, Athwa, Surat","Pizza, Fast Food, Chinese, Street Foo, Street Food",Athwa,'+918799546155
https://www.zomato.com/surat/urban-china-athwa/order,Urban China,"Shop 3, Ghod Dod Road, Opposite Jade Blue, Athwa, Surat","Chinese, Sichuan, North Indian, Beverage, Beverages",Athwa,'+919099922626
https://www.zomato.com/surat/moshi-moshi-bubble-tea-room-athwa/order,Moshi Moshi - Bubble Tea Room,"G4, Leela Avenue, Near Adarsh Society, Ghod Dod Road, Athwa, Surat","Beverages, Te, Tea",Athwa,'+916353271710
https://www.zomato.com/surat/tambul-1-athwa/order,Tambul,"G 33, Rangila Park, Ghoddhod Road, Athwa, Surat","Paa, Paan",Athwa,'+917622014438
https://www.zomato.com/surat/grenee-athwa/order,Grenee,"Shop 32, Lower Level, Surayakiren Apartment, Ghoddod Road, Athwa, Surat","Fast Foo, Fast Food",Athwa,'+919825253920
https://www.zomato.com/surat/world-of-desserts-1-athwa/order,World Of Desserts,"G-4, Leela Avenue, Ghod Dod Road, Near Adarsh Society, Athwa, Surat","Desserts, Waffle, Shake, Coffee, Beverage, Beverages",Athwa,'+916353271710
https://www.zomato.com/surat/wok-on-flame-athwa/order,Wok On Flame,"Plot 59, Subhash Nagar Society, Ghod Dod Road, Athwa, Surat","Chinese, North Indian, Continental, Biryan, Biryani",Athwa,'+919099975553
https://www.zomato.com/surat/anytime-at-ks-athwa/order,Anytime at K’s,"Shop 501, 5th Floor, Acropolice, Athwa, Surat","Bakery, Coffee, Sush, Sushi",Athwa,'+919898776659
https://www.zomato.com/surat/monginis-cake-shop-athwa/order,Monginis Cake shop,"H-3, Parlepoint Complex, Near Parle Point, Athwa, Surat","Bakery, Fast Foo, Fast Food",Athwa,'+918655901753
https://www.zomato.com/surat/sairam-juice-and-fast-food-athwa/order,Sairam Juice and Fast Food,"Shop 4, Tribhuvan Complex, Ghod Dod Road, Athwa, Surat","Pizza, Italian, Arabian, Fast Food, Shake, Beverage, Beverages",Athwa,'+917433095276
https://www.zomato.com/surat/mahaveer-prime-rabri-bhandar-and-bhojnalya-athwa/order,Mahaveer Prime Rabri Bhandar And Bhojnalya,"Plot 9, Sant Tukaram Society, Opposite Jivkor Nagar Society, Bhatar Road, Athwa, Surat","Street Food, Mithai, Dessert, Desserts",Athwa,'+917003483964
https://www.zomato.com/surat/kp-cafe-athwa/order,KP Cafe,"301 To 307, 3rd Floor, Dumas Road, Athwa, Surat","North Indian, Salad, Wraps, Sandwich, Street Food, Fast Food, Coffe, Coffee",Athwa,'+919099922626
https://www.zomato.com/surat/pandey-pan-athwa/order,Pandey Pan,"Shop 13A, Basement, Bhavik Apartment, Ghod Dod Road, Surat, Athwa, Surat","Paa, Paan",Athwa,'+917984608205
https://www.zomato.com/surat/kesariya-tanduri-chai-fast-food-athwa/order,Kesariya Tanduri Chai & Fast Food,"Near Bhagvan Mahavir Collage, Athwa, Surat","Tea, Street Foo, Street Food",Athwa,'+919824133870
https://www.zomato.com/surat/dairy-corner-eatery-athwa/order,Dairy Corner Eatery,"Shop 11, Virat Apartment, Diwalibaug, Athwa, Surat","North Indian, Italia, Italian",Athwa,'+919638771754
https://www.zomato.com/surat/shree-janta-ice-cream-athwa/order,Shree Janta Ice Cream,"13 A, Shop 15, Virat Apartment, Diwalibaug, Athwalines, Athwa, Surat","Ice Cream, Desserts, Beverage, Beverages",Athwa,"+919879070170, +919427134734"
https://www.zomato.com/surat/chill-2-grill-athwa/order,Chill 2 Grill,"2012, Shop 3, B/S Chocolate House, Opposite Jade Blue, Athwa, Surat","North Indian, Pizza, Chinese, Wraps, Street Foo, Street Food",Athwa,'+919099922626
https://www.zomato.com/surat/creberries-athwa/order,Creberries,"3, Jaldarshan Society, Opposite Ambika Niketan Temple, Athwa, Surat","Desserts, Baker, Bakery",Athwa,'+918128275587
https://www.zomato.com/surat/yours-truly-doughnuts-athwa/order,Your's Truly Doughnuts,"G4, Leela Avenue, Near Adarsh Society, Ghod Dod Road, Athwa, Surat","Waffle, Desserts, Coffee, Shak, Shake",Athwa,'+918758664008
https://www.zomato.com/surat/la-flame-athwa/order,La Flame,"Shop 10 & 11, Eon Square, Near Shell Petrol Pump, L.P. Savani Road, Athwa, Surat","Momos, Shawarma, Street Foo, Street Food",Athwa,'+919714141467
https://www.zomato.com/surat/maa-ki-rasoi-athwa/order,Maa Ki Rasoi,"Survey 74, FP 51, 1st Floor, Flat 101, Prakuti Apartment, Opposite Uma Bhawan, Athwa, Surat","North India, North Indian",Athwa,"+917041807679, +919727978983"
https://www.zomato.com/surat/chennai-express-athwa/order,Chennai Express,"Shop- 101, Station Road, Opposite Ganj Thana, Athwa, Surat","South India, South Indian",Athwa,'+919821101977
https://www.zomato.com/surat/cream-n-crust-cafe-1-athwa/order,Cream 'N' Crust Cafe,"The Surat Tennis Club, Athwalinesh, Athwa, Surat","Bakery, Cafe, Coffee, Fast Food, Ice Cream, Desserts, Beverage, Beverages",Athwa,'+917405113399
https://www.zomato.com/surat/jain-mango-juice-athwa/order,Jain Mango Juice,"31, Amizara Shopping Complex, Near Surat Tennis Club, Athwa, Surat","Beverage, Beverages",Athwa,'+919328282446
https://www.zomato.com/surat/shreeji-locho-house-athwa/order,Shreeji Locho House,"1B, Shrungar Society, Parle Point, Athwa, Surat","Gujarati, Street Foo, Street Food",Athwa,'+919375542111
https://www.zomato.com/surat/395-the-modern-cuisine-athwa/order,395 - The Modern Cuisine,"Atheletica Gym, Athwalines, Athwa, Surat","Cafe, Coffee, Beverages, Street Food, Fast Food, North Indian, Dessert, Desserts",Athwa,'+917069991515
https://www.zomato.com/surat/shere-punjab-fried-chicken-center-athwa/order,Shere Punjab Fried Chicken Center,"Bharmakumari Brts Station, Canal Road, Near Prajapita, Athwa, Surat","Fast Food, Chinese, North India, North Indian",Athwa,'+919825898082
