Restaurant URL,Name,Address,Cuisine,Area,Contact Number
https://www.zomato.com/surat/yarana-tea-house-katargam/order,Yarana Tea House,"Shop 3, Plot 29-A, Jeram Morar Ni Wadi, Katargam, Surat","Te, Tea",Katargam,'+919909166671
https://www.zomato.com/surat/veer-omlet-center-katargam/order,Veer Omlet Center,"B/18, Mamadev Society, Fulpada Road, Near Gajera Circle, Katargam, Surat","Street Foo, Street Food",Katargam,'+918160947464
https://www.zomato.com/surat/chocobite-cake-shop-katargam/order,Chocobite Cake Shop,"Plot 9, Purushotam Park Society, Near Kantareshwar Mandir, Katargam, Surat","Baker, Bakery",Katargam,'+919586804463
https://www.zomato.com/surat/shree-sainath-dosa-1-katargam/order,Shree Sainath Dosa,"Shop 7 & 8, Ground Floor, Laxmi Enclave 2, Opposite Gajera School, Katargam, Surat","South India, South Indian",Katargam,'+919537690877
https://www.zomato.com/surat/bapa-sitaram-gathiya-center-katargam/order,Bapa Sitaram Gathiya Center,"B1-B2, Bajarang Complex, Katargam, Surat","Street Food, Mitha, Mithai",Katargam,'+919724243309
https://www.zomato.com/surat/amdawadi-naylon-khaman-and-khamni-katargam/order,Amdawadi Naylon Khaman And Khamni,"Plot 76, Shop 3, Hare Krishna Society, Katargam, Surat","Street Foo, Street Food",Katargam,'+918000003238
https://www.zomato.com/surat/tornittos-pizza-1-katargam/order,Tornitto's Pizza,"Shop 129-130, First Floor, Laxmi Enclave-2, Opposite Gajera School, Katargam, Surat","Pizza, Italian, Fast Food, Desserts, Beverage, Beverages",Katargam,'+918469688887
https://www.zomato.com/surat/krishna-catering-katargam/order,Krishna Catering,"306, Kahan Faliya, Katargam, Surat","Gujarat, Gujarati",Katargam,'+917405508362
https://www.zomato.com/surat/jay-ambe-cheese-pakoda-katargam/order,Jay Ambe Cheese Pakoda,"Moxish Apartment, Ved Road, Katargam, Surat","Street Foo, Street Food",Katargam,'+917567426071
https://www.zomato.com/surat/new-maharaja-restaurant-1-katargam/order,New Maharaja Restaurant,"14/A, B, Pitruchhaya Appartment, Kuber Nagar 1, Katargam Darwaja, Katargam, Surat","Fast Food, Chinese, Street Food, North India, North Indian",Katargam,"+919104161075, +919727642888"
